Business Type,Business Name,Location Address Line 1,Location Address Line 2,Location City,Location State,Location Zip,Location County,VoicePhone,EmailAddress,RPLastName,RPFirstName,RPMiddleName,RPSuffix,RPEmail,Dispenses Naloxone,CredentialStatus,CredentialStatusReason,License Number,Subcategory Code,Location Address Line 3,LocationLat,LocationLong,MailingAddressLine1,MailingAddressLine2,MailingAddressLine3,MailingCity,MailingState,MailingZip,FaxPhone,License Prefix,Ohio Drug Category,Business Type,PracticeTypeDescription,DateofFirstLicensure,EffectiveDate,ExpirationDate,LegalFiles,RPCredentialTypePrefix,FacilityID,StateID,Abbreviation,MedicareID,MedicaidID,ClosedDate,LicensedBedTotal,OpenDate,BedEffectiveDate,CertifiedBedTotal,SortOrder,HC_Name,HC_Phone,HC_Email,MD_Name,MD_Phone,MD_Email,AD_Name,AD_Phone,AD_Email,EHD_Name,EHD_Phone,EHD_Email,ND_Name,ND_Phone,ND_Email,VS_Name,VS_Phone,VS_Email,FO_Name,FO_Phone,FO_Email,PIO_Name,PIO_Phone,PIO_Email,EPI_Name,EPI_Phone,EPI_Email,ERC_Name,ERC_Phone,ERC_Email,AHC_Name,AHC_Phone,AHC_Email,DHC_Name,DHC_Phone,DHC_Email,DR_Name,DR_Phone,DR_Email,AC_Name,AC_Phone,AC_Email,HE_Name,HE_Phone,HE_Email,Population,LHDId,Business Type Category  ,Hospital Type ,NATCEP Type ,LHDType,LHDCountyCity,LHDStatus,LHDDistrict,ContractingWith,Website,BusinessTypeCategoryDesc,HospitalTypeDesc,NATCEPTypeDesc,Data Source,CombinedWith,LHDIdOld,Active Facility
UrgentCare,HYDE PARK URGENT CARE,3802 Paxton Ave,,Cincinnati,OH,45209,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,GUPTA,CHETAN,,,,FALSE,Active,,22838150,,,39.146479,-84.429202,3802 PAXTON AVENUE,,,CINCINNATI,OH,45209,(513) 847-6791,CL,Clinic - Category 3,UR ,Corporation,11/28/17,4/1/19,3/31/21,No,,,,,,,,,,,,1012302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
Mental,EATING RECOVERY CENTER OF OHIO,3805 Edwards Rd Ste 400,,Cincinnati,OH,45209,Hamilton,(513) 808-9212,paul.bittner@ercinsight.com,O'MELIA,ANNE,MARIE,MD,,FALSE,Active,,22886850,,,39.14814,-84.442766,3805 EDWARDS RD STE 400,,,CINCINNATI,OH,45208,(513) 531-3900,CL,Clinic - Category 2,CL ,Limited Liability Company,4/6/18,8/15/19,3/31/21,No,,,,,,,,,,,,1008319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Surgery,KUY PLASTIC SURGERY,3825 Edwards Rd Ste 550,,Cincinnati,OH,45209,Hamilton,(513) 342-3534,linette@drkuy.com,KUY,DANIEL,GERARD,MD,,FALSE,Active,,22701100,,,39.149169,-84.442625,3825 EDWARDS ROAD SUITE 550,,,CINCINNATI,OH,45209,(513) 342-3534,CL,Clinic - Category 3,AS ,Corporation,4/17/17,4/1/19,3/31/21,No,,,,,,,,,,,,1013759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
PainManagement,WESTERN HILLS INTERVENTIONAL PAIN,3860 Race Rd Ste 203,,Cincinnati,OH,45211,Hamilton,(513) 842-7781,thafley@rocketmail.com,MIN,SUNG,K.,MD,,FALSE,Active,,22153000,,,39.159713,-84.629433,3860 Race Rd Ste 203,,,Cincinnati,OH,45211-4307,,STP,Pain Management Clinic - Category 3,PMC ,Limited Liability Company,8/10/11,7/11/19,3/31/21,No,,,,,,,,,,,,1028790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,Pain Management Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"WEXFORD CARE CENTER, INC.",3875 EAST GALBRAITH ROAD,,CINCINNATI,OH,45236,HAMILTON,(513)793-5220,gcarson@premierhcm.com,,,,,,FALSE,ACTIVE,,OHL01723,,,39.208703,-84.404464,,,,,,,(513) 842-1040,,,L11,,,,,,,OHL01723,1362N,SL-NH,,,,77,5/1/68,1/26/09,0,2028892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,WEXFORD PLACE INC.,3889 EAST GALBRAITH ROAD,,CINCINNATI,OH,45236,HAMILTON,(513)793-5222,gcarson@premierhcm.com,,,,,,FALSE,ACTIVE,,OH00274,,,39.208686,-84.404247,,,,,,,(513) 842-4562,,,21,,,,,,,OH00274,1639N,SNF/NF,365734,277382,,162,,7/1/13,162,2028893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
NursingAssisted,"CHS-OHIO VALLEY, INC.",3904 NORTH BEND ROAD,,CINCINNATI,OH,45211,HAMILTON,(513)481-2201,wrice@carington.com,,,,,,FALSE,ACTIVE,,OHL01939,,,39.158234,-84.605957,,,,,,,(513) 481-7203,,,L11,,,,,,,OHL01939,2172N,SL-NH,,,,82,11/19/97,1/10/02,0,2004741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,NORTHSIDE HEALTH CENTER VFC CLINIC,3917 Spring Grove Ave,,Cincinnati,OH,45223,Hamilton,(513) 357-7200,geneva.goode@cincinnati-oh.gov,Gonzales,Yury,Raul,,yuryrgonzales@gmail.com,FALSE,Active,,21406800,,,39.157435,-84.540435,3917 SPRING GROVE AVENUE,,,CINCINNATI,OH,45223,,CL,Clinic - Category 2,CL ,Company,10/8/03,4/1/19,3/31/21,No,,,,,,,,,,,,1018175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"EPISCOPAL RETIREMENT HOMES, INC",3939 ERIE AVENUE,,CINCINNATI,OH,45208,HAMILTON,(513)561-6363,awilliams@erslife.org,,,,,,FALSE,ACTIVE,,OHL41362,,,39.148954,-84.408308,,,,,,,(513) 271-0157,,,L12,,,,,,,OHL41362,2560R,SL-R,,,,120,3/4/10,3/4/10,0,2008656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
SubstanceHelp,"NEW INSIGHTS MEDICAL AND MENTAL HEALTH WELLNESS, INC.",3951 Red Bank Rd,,Cincinnati,OH,45227,Hamilton,(513) 259-0027,thomasngy@aol.com,NGUYEN,THOMAS,A.,MD,,FALSE,Active,,22833800,,,39.147297,-84.404922,3951 RED BANK ROAD,,,CINCINNATI,OH,45227,(513) 436-7401,STP,Office-Based Opioid Treatment - Category 3,OBOT ,Corporation,12/15/17,4/1/19,3/31/21,No,,,,,,,,,,,,1017750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,Office-based Opioid Treatment Center,,,PharmacyBoard,,,TRUE
Hospice,HEARTLAND HOSPICE SERVICES,3960 Red Bank Rd Ste 140, SUITE 140,Cincinnati,OH,45227,Hamilton,(513) 831-5800,4707admin@hcr-manorcare.com,DONNELLY,WALTER,E.,MD,,FALSE,Active,,22173100,,,39.146778,-84.40463,3960 REDBANK ROAD, SUITE 140,,CINCINNATI,OH,45227,(513) 831-5159,FCY,Facility - LIMITED Category 2,HC ,Limited Liability Company,11/21/11,4/1/19,3/31/21,No,,,,,,,,,,,,1011421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,PharmacyBoard,,,TRUE
NursingAssisted,COTTINGHAM RETIREMENT COMMUNITT,3995 COTTINGHAM DRIVE,,CINCINNATI,OH,45241,HAMILTON,(513)563-3600,sowens@masonhcc.org,,,,,,FALSE,ACTIVE,,OH00223,,,39.295907,-84.393743,,,,,,,(513) 563-3717,,,21,,,,,,,OH00223,1792N,SNF/NF,365652,2316158,,60,,4/6/02,60,2006411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
NursingAssisted,EPISCOPAL RETIREMENT HOMES INC,3999 ERIE AVENUE,,CINCINNATI,OH,45208,HAMILTON,(513)561-6363,awilliams@erslife.org,,,,,,FALSE,ACTIVE,,OHL41258,,,39.149702,-84.406871,,,,,,,(513) 561-2064,,,L11,,,,,,,OHL41258,2549N,SL-NH,,,,24,9/24/09,9/24/09,0,2008653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,HEALTH CARE FOR THE HOMELESS PROGRAM,40 E Mcmicken Ave,,Cincinnati,OH,45202,Hamilton,(513) 703-0481,bvanderhorst@cintihealthnetwork.org,KIESLER,HERMAN,JOSEPH,MD,,FALSE,Active,,22189050,,,39.11579,-84.515533,40 E. MCMICKEN AVENUE,,,CINCINNATI,OH,45202,,CL,Clinic - Category 2,CL ,Corporation,2/7/12,4/1/19,3/31/21,No,,,,,,,,,,,,1011211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"CINCINNATI SENIOR CARE, LLC",4001 ROSSLYN DRIVE,,CINCINNATI,OH,45209,HAMILTON,(513)272-0600,SLewis@hydeparkhealthcenter.com,,,,,,FALSE,ACTIVE,,OHL500099,,,39.151315,-84.408677,,,,,,,(513) 272-1730,,,L12,,,,,,,OHL500099,1238R,SL-R,,,,56,11/1/65,2/24/03,0,2004856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
Hospice,"AVALON HOSPICE OHIO, LLC","4010 EXECUTIVE PARK DRIVE, SUITE 225",,CINCINNATI,OH,45241,HAMILTON,(513)904-6189,gmcgee@curohs.com,,,,,,FALSE,ACTIVE,,OHL42028,,,39.287567,-84.39531,,,,,,,(513) 898-3681,,,L31,,,,,,,OHL42028,0247HSP,SL-HOS,,,,,8/29/17,,,2002168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,OHAL,,,TRUE
Surgery,MAYFIELD SPINE SURGERY CENTER,4020 Smith Rd,,Cincinnati,OH,45209,Hamilton,(513) 619-5899,mjudge@uspi.com,BAILEY,STEVEN,CHARLES,MD,,FALSE,Active,,22040600,,,39.151361,-84.445788,4020 SMITH ROAD,,,CINCINNATI,OH,45209,(513) 619-5892,CL,Clinic - Category 3,AS ,Limited Liability Company,11/1/10,4/1/19,3/31/21,No,,,,,,,,,,,,1015435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
UrgentCare,MERCY HEALTH - ROOKWOOD MEDICAL CENTER,4101 Edwards Rd,,Cincinnati,OH,45209,Hamilton,513-686-5060,ejbradshaw@mercy.com,BRADSHAW,EZRA,JOHN,,ezrajbradshaw@gmail.com,FALSE,Active,,22299850,,,39.152638,-84.442305,4777 E. GALBRAITH RD., ATTN: PHARMACY DIRECTOR,,CINCINNATI,OH,45236,,CL,Clinic - Category 3,ED ,Limited Liability Company,6/24/13,4/1/19,3/31/21,No,,,,,,,,,,,,1015992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,Free Standing Hospital Emergency Department,,,PharmacyBoard,,,TRUE
PainManagement,GREATER CINCINNATI PAIN MANAGEMENT CENTER,4243 Hunt Rd,,Blue Ash,OH,45242,Hamilton,(513) 794-5107,casey.erin@cincinnatipain.com,SIMONS,MITCHELL,E.,MD,,FALSE,Active,,21939200,,,39.227277,-84.392103,4243 HUNT ROAD,,,BLUE ASH,OH,45242,(513) 791-8680,STP,Pain Management Clinic - Category 3,GPMC ,Corporation,7/23/12,4/1/19,3/31/21,No,,,,,,,,,,,,1010726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,Grandfathered Pain Management Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,Horizon Infusions,4260 Glendale Milford Rd Ste 203,,Blue Ash,OH,45242,Hamilton,(513) 619-9229,stacey@horizoninfusions.com,Gottschlich,Gregory,Mark,,ggottschlich@nhcr.com,FALSE,Active,,262000345,,,39.252518,-84.390607,4260 Glendale Milford Rd Ste 203,,,Blue Ash,OH,45242-3763,(513) 769-2769,CL,Clinic - Category 3,CL ,Company,8/13/19,8/13/19,3/31/21,No,,,,,,,,,,,,1012077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"BRIDGETOWN HEALTH CARE, LLC",4307 BRIDGETOWN ROAD,,CINCINNATI,OH,45211,HAMILTON,(513)598-8000,admin@oakhillsnursing.com,,,,,,FALSE,ACTIVE,,OHL40750,,,39.158002,-84.621076,,,,,,,(513) 574-7424,,,L11,,,,,,,OHL40750,2482N,SL-NH,,,,70,8/15/07,8/15/07,0,2003188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
Hospice,HOSPICE OF CINCINNATI,4310 Cooper Rd,,Cincinnati,OH,45242,Hamilton,513-246-9262,michael_hadaway@trihealth.com,HADAWAY,MICHAEL,THOMAS,RPH,michael_hadaway@trihealth.com,FALSE,Active,,21006000,,,39.237575,-84.390524,4310 COOPER ROAD,,,CINCINNATI,OH,45242,513-246-9129,FCY,Facility - Category 3,HC ,Corporation,4/24/14,4/1/19,3/31/21,No,,,,,,,,,,,,1012100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,PharmacyBoard,,,TRUE
Hospice,"BETHESDA HOSPITAL, INC",4310 COOPER ROAD,,CINCINNATI,OH,45242,HAMILTON,(513)891-7700,Connie_Kreyling@Trihealth.com,,,,,,FALSE,ACTIVE,,OH02478,,,39.237558,-84.390344,,,,,,,(513) 246-9125,,,161,,,,,,,OH02478,0055HSP,HOSPICE,361531,820311,,,,,,2002713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,OHAL,,,TRUE
NursingAssisted,HILLEBRAND NURSING AND REHAB CENTER,4320 BRIDGETOWN ROAD,,CINCINNATI,OH,45211,HAMILTON,(513)574-4550,DanSuer@hillebrandhealth.com,,,,,,FALSE,ACTIVE,,OH00476,,,39.158228,-84.621743,,,,,,,(513) 598-2743,,,21,,,,,,,OH00476,2124N,SNF/NF,365045,2003996,,120,,1/1/18,108,2011710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
MedicalFacility,HEALTHWORKS,4329B Red Bank Rd,,Cincinnati,OH,45227,Hamilton,(513) 846-0586,denise@cincyhealthworks.com,BURING,ROBERT,E.,,,FALSE,Active,,21677650,,,39.153049,-84.403333,4329-B Red Bank Road,,,CINCINNATI,OH,45227,(513) 751-0018,FCY,Facility - LIMITED Category 2,FA ,Company,2/21/07,4/1/19,3/31/21,No,,,,,,,,,,,,1011341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
Hospice,CROSSROADS HOSPICE OF CINCINNATI,4380 GLENDALE MILFORD ROAD,,CINCINNATI,OH,45242,HAMILTON,(513)793-5070,dana.hungler@crossroadshospice.com,,,,,,FALSE,ACTIVE,,OH03490,,,39.252166,-84.387061,,,,,,,(513) 793-5110,,,161,,,,,,,OH03490,0136HSP,HOSPICE,361614,2422659,,,8/21/03,,,2006600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,OHAL,,,TRUE
NursingAssisted,SCARLET OAKS NURSING AND REHABILITATION CENTER LLC,440 LAFAYETTE AVENUE,,CINCINNATI,OH,45220,HAMILTON,(513)861-0400,jhrybiniak@scarletoakshc.com,,,,,,FALSE,ACTIVE,,OHL01586,,,39.155923,-84.523892,,,,,,,(513) 475-4382,,,L11,,,,,,,OHL01586,0958N,SL-NH,,,,70,1/1/52,2/24/03,0,2023195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
UrgentCare,NORWOOD URGENT CARE,4406 Montgomery Rd,,Cincinnati,OH,45212,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,GUPTA,CHETAN,,,,FALSE,Active,,22633100,,,39.157576,-84.457848,4406 MONTGOMERY RD,,,CINCINNATI,OH,45212,(513) 847-6791,CL,Clinic - Category 3,UR ,Corporation,6/29/16,4/1/19,3/31/21,No,,,,,,,,,,,,1018280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
PhysicalTherapy,The Christ Hospital Physical and Occupational Therapy Centers-Red Bank,4410 Red Bank Rd,,Cincinnati,OH,45227,Hamilton,(513) 585-2767,justin.gamble@thechristhospital.com,GAMBLE,JUSTIN,MATTHEW,RPH,jgamble9324@yahoo.com,FALSE,Active,,21765600,,,39.153911,-84.402794,2139 Auburn Ave,,,Cincinnati,OH,45219-2906,(513) 585-3046,FCY,Facility - LIMITED Category 2,PT ,Corporation,11/26/07,4/1/19,3/31/21,No,,,,,,,,,,,,1025280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,Physical Therapy,,,PharmacyBoard,,,TRUE
UrgentCare,THE CHRIST HOSPITAL URGENT CARE CENTER,4440 Red Bank Expy Ste 110,,Cincinnati,OH,45227,Hamilton,(513) 564-1366,tiffany.robinson-jones@thechristhospital.com,SWEET,ALISON,P,MD,,FALSE,Active,,22103200,,,39.154551,-84.404783,The Christ Hospital Pharmacy 2139 Auburn Ave,,,CINCINNATI,OH,45219,(513) 564-1367,CL,Clinic - Category 3,UR ,Corporation,1/18/11,4/1/19,3/31/21,No,,,,,,,,,,,,1025304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
SubstanceHelp,BrightView LLC,446 Morgan St,,Cincinnati,OH,45206,Hamilton,(513) 834-7063,b.wilson@brightviewhealth.com,Craven,Jeffrey,Alan,,namevarc@gmail.com,FALSE,Active,,267000002,,,39.125132,-84.499788,446 Morgan St,,,Cincinnati,OH,45206-2348,(513) 873-1567,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,8/13/18,4/1/19,3/31/21,No,,,,,,,,,,,,1003206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
MedicalFacility,DAY REPORTING,4531 Reading Rd,,Cincinnati,OH,45229,Hamilton,(513) 751-7747,karla.wilson@talberthouse.org,KING,JANECIA LYNN,,,jking2872@gmail.com,FALSE,Active,,22790450,,,39.167304,-84.470508,4531 Reading Rd,,,Cincinnati,OH,45229-1229,,CL,Clinic - Category 3,CL ,Corporation,8/16/17,4/1/19,3/31/21,No,,,,,,,,,,,,1007309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Surgery,ETHICON ENDO-SURGERY OCCUPATIONAL HLTH DPT - MAIL LOC #2,4545 Creek Rd,,Blue Ash,OH,45242,Hamilton,(513) 581-0881,ahoberty@its.jnj.com,COBB,JANET,WHITE,,,FALSE,Active,,20594850,,,39.258803,-84.381839,4545 CREEK ROAD,,,CINCINNATI,OH,452422839,(513) 337-7147,FCY,Facility - LIMITED Category 2,FA ,Company,8/15/89,4/1/19,3/31/21,No,,,,,,,,,,,,1008798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
NursingAssisted,"ARDEN COURTS OF KENWOOD OH, LLC",4580 E GALBRAITH ROAD,,KENWOOD,OH,45236,HAMILTON,(513)745-9600,andrew.mosher@hcr-manorcare.com,,,,,,FALSE,ACTIVE,,OHL32927,,,39.207395,-84.385551,,,,,,,(513) 745-9777,,,L12,,,,,,,OHL32927,2304R,SL-R,,,,62,8/4/00,2/1/02,0,2001697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
Surgery,AZURA SURGERY CENTER,4600 Smith Rd Ste A4, SUITE A4,Norwood,OH,45212,Hamilton,(267) 414-9353,patrick.j.glickman@azuracare.com,Sallit,Shadi,,,dr.sallit@live.com,FALSE,Active,,22792100,,,39.159485,-84.452357,4600 SMITH ROAD, SUITE A4,,NORWOOD,OH,45212,(513) 351-3174,CL,Clinic - Category 3,AS ,Limited Liability Company,8/24/17,4/1/19,3/31/21,No,,,,,,,,,,,,1002250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
MedicalFacility,THE LITTLE CLINIC OF OHIO LLC,4613 Marburg Ave,,Cincinnati,OH,45209,Hamilton,(615) 425-4228,kniehaus@thelittleclinic.com,Keller,Andrea,,,andrea.keller@thelittleclinic.com,FALSE,Active,,22540450,,,39.159662,-84.425065,2620 Elm Hill Pike,,,Nashville,TN,37214,(615) 425-4228,CL,Clinic - Category 2,CL ,Limited Liability Company,8/18/15,4/1/19,3/31/21,No,,,,,,,,,,,,1025553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
PhysicalTherapy,NOVACARE OUTPATIENT REHAB DIV.,4615 Marburg Ave,,Cincinnati,OH,45209,Hamilton,(717) 972-1100,mjez@selectmedical.com,LE,THEODORE,TOAN,MD,,FALSE,Active,,20804200,,,39.159689,-84.425063,8260 NORTHCREEK DR, SUITE 110,,CINCINNATI,OH,45236,,FCY,Facility - LIMITED Category 2,PT ,Corporation,9/19/94,4/1/19,3/31/21,No,,,,,,,,,,,,1018286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,Physical Therapy,,,PharmacyBoard,,,TRUE
MedicalFacility,CONCENTRA MEDICAL CENTERS Select Medical,4623 Wesley Ave Ste C, SUITE C,Cincinnati,OH,45212,Hamilton,(717) 884-7414,cassagreen@selectmedical.com,BURK,ABBIE,MARIE,,awermert83@gmail.com,FALSE,Active,,21510650,,,39.161049,-84.450684,4714 Gettysburg Road Attn:  Legal Dept - Concentra Licensing,,,Mechanicsburg,PA,17055,(717) 409-7039,CL,Clinic - Category 2,CL ,Company,2/9/05,4/1/19,3/31/21,No,,,,,,,,,,,,1006187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
ChildFacility,HEALTHSOURCE OF OHIO - EASTGATE PEDIATRICS,4627 AICHOLTZ ROAD,,CINCINNATI,OH,45244,Hamilton,513-753-2820,ajohnson@hsohio.org,SCHAFFELD,JILLIAN,,,,FALSE,Active,,20961200,,,,,4627 AICHOLTZ ROAD,,,CINCINNATI,OH,45244,513-753-2824,CL,Clinic - Category 2,CL ,Corporation,10/24/96,4/1/19,3/31/21,No,,,,,,,,,,,,1011312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Surgery,JMF LLC,4631 Ridge Ave Ste A,,Cincinnati,OH,45209,Hamilton,(513) 882-6423,josephfranzese@elevatemd.com,Franzese,Joseph,Michael,,josephmfranzese@gmail.com,FALSE,Active,,262000128,,,39.159946,-84.421157,3220 Oakley Station Blvd Unit 113,,,Cincinnati,OH,45209-1274,(Ele) vat-e MD,CL,Clinic - Category 3,AS ,Limited Liability Company,11/7/18,4/1/19,3/31/21,No,,,,,,,,,,,,1012872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
NursingAssisted,"WC-KENWOOD OPS, LLC",4650 EAST GALBRAITH ROAD,,CINCINNATI,OH,45236,HAMILTON,(513)792-9697,tylerb@seniorlifestyle.com,,,,,,FALSE,ACTIVE,,OHL01953,,,39.207236,-84.383725,,,,,,,(513) 792-9698,,,L12,,,,,,,OHL01953,2218R,SL-R,,,,128,10/8/98,10/23/13,0,2028598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
MedicalFacility,NIOSH,4676 Columbia Pkwy,,Cincinnati,OH,45226,Hamilton,(513) 841-4267,jim.blanco@jab-llc.com,ROSS,CLARA,SUE,,,FALSE,Active,,22047100,,,39.118678,-84.419954,4676 COLUMBIA PARKWAY,,,CINCINNATI,OH,45226,(404) 471-2717,FCY,Facility - LIMITED Category 2,FA ,Government,4/24/10,4/1/19,3/31/21,No,,,,,,,,,,,,1017847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
WomensClinic,JEWISH HOSPITAL/MERCY HEALTH WOMEN'S CENTER,4700 E Galbraith Rd Ste 100,,Cincinnati,OH,45236,Hamilton,(513) 559-7333,rmingram@mercy.com,WEAVER,ELIZABETH,A.,MD,,FALSE,Active,,22470400,,,39.207115,-84.382435,4700 EAST GALBRAITH ROAD SUITE 100,,,CINCINNATI,OH,45236,(513) 559-7380,CL,Clinic - Category 2,CL ,Limited Liability Company,11/25/14,4/1/19,3/31/21,No,,,,,,,,,,,,1012865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
